Order_ID,Product_ID,Quantity,Revenue
615,2,5,92075
616,4,1,29756
617,8,5,217690
617,1,4,191880
618,2,2,36830
618,5,2,75438
619,7,4,116724
619,9,5,224325
619,6,3,61419
619,6,3,61419
620,9,5,224325
620,7,2,58362
620,6,2,40946
621,6,2,40946
622,7,5,145905
622,4,4,119024
622,7,1,29181
623,6,2,40946
624,3,1,38773
624,5,1,37719
625,5,2,75438
626,8,4,174152
626,4,2,59512
626,9,5,224325
627,5,5,188595
627,3,1,38773
627,3,2,77546
627,9,5,224325
628,1,2,95940
628,10,2,96776
628,10,3,145164
629,9,1,44865
630,7,2,58362
630,10,1,48388
630,2,1,18415
630,5,2,75438
631,8,1,43538
631,1,5,239850
632,9,1,44865
633,5,3,113157
634,10,2,96776
635,5,2,75438
635,4,4,119024
635,4,4,119024
636,4,1,29756
637,3,3,116319
638,8,1,43538
639,6,5,102365
639,5,1,37719
639,7,4,116724
639,1,5,239850
640,7,5,145905
640,6,2,40946
641,3,4,155092
641,2,5,92075
641,8,4,174152
641,10,5,241940
642,6,4,81892
642,2,4,73660
642,5,2,75438
643,5,4,150876
644,2,4,73660
644,3,1,38773
644,7,5,145905
645,7,5,145905
645,5,3,113157
645,2,1,18415
646,3,5,193865
646,5,2,75438
647,9,5,224325
647,1,1,47970
647,5,1,37719
647,7,2,58362
648,6,5,102365
648,9,1,44865
648,3,2,77546
648,9,3,134595
649,2,4,73660
650,4,3,89268
650,1,2,95940
650,6,3,61419
650,6,1,20473
651,6,5,102365
651,7,1,29181
651,5,5,188595
652,3,2,77546
652,2,4,73660
652,9,5,224325
652,10,3,145164
653,6,1,20473
653,7,5,145905
654,4,1,29756
654,1,2,95940
654,7,5,145905
654,3,3,116319
655,9,3,134595
655,9,2,89730
655,7,3,87543
656,5,4,150876
656,8,5,217690
656,7,3,87543
656,3,4,155092
657,7,1,29181
658,3,2,77546
659,7,5,145905
660,5,2,75438
660,3,5,193865
661,2,2,36830
662,5,5,188595
662,6,4,81892
662,10,3,145164
663,9,5,224325
664,4,5,148780
664,7,4,116724
664,9,5,224325
665,1,3,143910
665,9,4,179460
666,5,1,37719
666,5,5,188595
666,7,3,87543
667,1,1,47970
667,2,4,73660
667,3,2,77546
667,2,1,18415
668,6,2,40946
668,7,4,116724
668,7,3,87543
669,9,2,89730
669,7,3,87543
669,9,5,224325
670,9,5,224325
670,9,3,134595
670,10,3,145164
671,5,1,37719
671,8,5,217690
671,1,3,143910
672,6,1,20473
673,10,1,48388
673,6,5,102365
673,9,1,44865
673,2,5,92075
674,3,5,193865
674,2,3,55245
674,6,1,20473
674,2,2,36830
675,10,1,48388
675,6,5,102365
675,5,5,188595
675,1,5,239850
676,2,5,92075
676,1,2,95940
676,7,4,116724
677,9,2,89730
677,10,1,48388
677,7,5,145905
677,9,5,224325
678,7,2,58362
678,6,5,102365
678,3,4,155092
679,10,5,241940
679,7,4,116724
679,7,2,58362
680,8,2,87076
680,6,3,61419
680,9,5,224325
681,7,1,29181
681,5,5,188595
681,3,4,155092
681,4,3,89268
682,3,2,77546
683,9,5,224325
683,9,1,44865
684,4,3,89268
684,6,5,102365
684,5,3,113157
685,5,1,37719
685,3,5,193865
685,4,5,148780
686,3,5,193865
686,2,3,55245
687,1,1,47970
688,7,2,58362
689,10,1,48388
689,5,1,37719
689,2,3,55245
690,10,5,241940
691,4,2,59512
692,8,5,217690
692,8,4,174152
692,3,2,77546
693,8,5,217690
693,1,2,95940
693,2,5,92075
693,4,4,119024
694,9,3,134595
694,1,2,95940
695,1,4,191880
696,3,1,38773
697,5,2,75438
697,2,1,18415
697,2,5,92075
697,7,1,29181
698,8,5,217690
698,7,4,116724
699,4,2,59512
699,6,2,40946
699,5,2,75438
700,1,4,191880
701,2,2,36830
701,5,2,75438
702,1,3,143910
703,4,5,148780
703,9,5,224325
703,10,1,48388
703,6,3,61419
704,3,3,116319
704,9,2,89730
705,7,5,145905
705,6,3,61419
706,2,5,92075
706,6,3,61419
707,1,5,239850
708,3,4,155092
709,10,2,96776
709,5,5,188595
709,5,5,188595
709,8,5,217690
710,4,3,89268
710,3,1,38773
710,4,1,29756
711,9,3,134595
711,10,4,193552
711,7,2,58362
711,10,3,145164
712,10,3,145164
713,2,5,92075
713,4,2,59512
713,1,1,47970
714,5,4,150876
714,3,1,38773
714,8,5,217690
714,4,1,29756
715,3,3,116319
715,3,2,77546
715,5,4,150876
716,3,5,193865
716,10,4,193552
716,5,5,188595
716,2,5,92075
717,5,5,188595
717,3,4,155092
717,6,2,40946
717,3,2,77546
718,6,2,40946
718,4,2,59512
718,9,1,44865
718,8,1,43538
719,7,3,87543
719,10,1,48388
719,1,5,239850
719,2,4,73660
720,3,2,77546
720,1,4,191880
721,1,4,191880
721,6,5,102365
721,6,4,81892
722,6,3,61419
722,3,3,116319
723,5,1,37719
723,10,4,193552
724,2,1,18415
724,7,1,29181
724,9,4,179460
724,9,5,224325
725,10,4,193552
725,2,5,92075
725,4,3,89268
726,8,5,217690
726,7,1,29181
727,4,2,59512
727,9,3,134595
727,8,4,174152
727,3,3,116319
728,2,4,73660
728,10,3,145164
729,1,3,143910
730,9,5,224325
730,3,4,155092
730,5,2,75438
730,4,4,119024
731,9,3,134595
731,5,1,37719
732,4,2,59512
732,1,2,95940
733,9,1,44865
733,4,1,29756
733,5,5,188595
734,2,3,55245
734,1,2,95940
734,2,1,18415
735,4,4,119024
735,2,3,55245
735,1,2,95940
735,10,5,241940
736,4,1,29756
736,2,5,92075
736,2,3,55245
736,5,4,150876
737,3,4,155092
737,8,5,217690
737,10,5,241940
737,10,4,193552
738,6,2,40946
738,8,2,87076
739,7,1,29181
739,4,2,59512
739,6,1,20473
740,5,3,113157
740,6,2,40946
741,3,4,155092
741,5,4,150876
741,3,2,77546
742,5,2,75438
742,5,2,75438
742,2,5,92075
742,10,2,96776
743,2,1,18415
743,2,5,92075
743,1,5,239850
744,8,4,174152
744,7,5,145905
744,1,1,47970
744,7,1,29181
745,9,2,89730
746,3,1,38773
746,6,1,20473
746,5,2,75438
747,6,5,102365
748,3,5,193865
748,3,3,116319
748,5,4,150876
749,7,3,87543
749,3,2,77546
749,9,5,224325
750,2,4,73660
750,7,3,87543
750,6,5,102365
750,10,2,96776
751,10,5,241940
751,8,2,87076
751,1,3,143910
752,5,5,188595
752,2,5,92075
753,7,3,87543
754,4,5,148780
755,7,3,87543
755,6,1,20473
755,1,2,95940
756,10,4,193552
756,2,4,73660
756,5,2,75438
757,10,3,145164
757,5,5,188595
757,8,3,130614
757,8,2,87076
758,10,4,193552
758,3,3,116319
758,5,5,188595
758,3,2,77546
759,2,5,92075
760,10,2,96776
761,6,3,61419
761,8,2,87076
762,6,4,81892
762,10,3,145164
762,7,2,58362
763,1,4,191880
763,10,3,145164
763,1,2,95940
764,7,2,58362
764,8,1,43538
764,10,3,145164
764,8,4,174152
765,1,3,143910
765,1,1,47970
765,9,1,44865
765,6,2,40946
766,3,4,155092
766,9,1,44865
767,6,4,81892
768,4,4,119024
768,4,1,29756
769,9,4,179460
769,4,3,89268
769,9,4,179460
770,7,2,58362
771,5,3,113157
771,10,5,241940
771,1,5,239850
772,9,3,134595
772,4,1,29756
772,1,2,95940
772,7,3,87543
773,10,1,48388
773,7,5,145905
773,8,4,174152
774,8,1,43538
774,4,2,59512
775,2,5,92075
775,6,4,81892
775,6,4,81892
776,2,2,36830
777,2,1,18415
777,7,1,29181
777,8,4,174152
778,6,3,61419
778,8,2,87076
778,9,4,179460
779,2,5,92075
779,7,5,145905
779,7,3,87543
780,3,4,155092
780,2,1,18415
780,9,4,179460
780,3,4,155092
781,4,4,119024
781,4,1,29756
781,9,2,89730
781,10,4,193552
782,3,1,38773
782,5,3,113157
783,9,3,134595
783,7,2,58362
783,7,5,145905
784,8,1,43538
784,1,1,47970
785,1,4,191880
785,7,5,145905
785,1,4,191880
785,4,1,29756
786,7,3,87543
786,4,2,59512
786,5,4,150876
786,2,5,92075
787,9,1,44865
788,1,5,239850
788,5,2,75438
789,10,5,241940
789,8,1,43538
789,6,5,102365
789,1,2,95940
790,10,4,193552
790,4,5,148780
791,7,4,116724
791,8,1,43538
791,3,5,193865
791,7,4,116724
792,10,1,48388
792,1,1,47970
793,3,2,77546
793,5,2,75438
793,8,4,174152
793,5,1,37719
794,6,1,20473
795,4,1,29756
795,6,4,81892
795,9,1,44865
795,4,3,89268
796,6,1,20473
797,7,2,58362
797,1,5,239850
797,4,3,89268
798,3,3,116319
798,6,3,61419
798,3,3,116319
799,6,4,81892
799,7,3,87543
799,3,5,193865
800,9,3,134595
801,1,4,191880
801,6,3,61419
801,3,3,116319
802,3,2,77546
803,7,2,58362
803,8,3,130614
804,3,4,155092
805,1,2,95940
806,1,3,143910
807,4,5,148780
807,3,5,193865
808,6,3,61419
808,4,3,89268
809,8,2,87076
809,5,3,113157
809,3,4,155092
810,8,4,174152
811,3,1,38773
812,2,3,55245
813,4,2,59512
813,3,1,38773
813,8,4,174152
814,8,3,130614
814,6,3,61419
815,4,2,59512
815,10,1,48388
816,6,3,61419
816,5,1,37719
816,4,1,29756
816,1,5,239850
817,2,3,55245
817,8,2,87076
818,7,3,87543
819,10,2,96776
819,4,4,119024
819,10,1,48388
819,9,1,44865
820,8,1,43538
820,9,3,134595
820,8,3,130614
821,8,4,174152
821,4,3,89268
822,8,5,217690
822,10,3,145164
822,3,4,155092
822,9,4,179460
823,6,4,81892
823,1,4,191880
823,2,5,92075
823,5,4,150876
824,3,1,38773
825,6,1,20473
825,8,2,87076
826,3,4,155092
826,5,2,75438
827,4,4,119024
827,2,3,55245
827,4,3,89268
827,6,3,61419
828,8,1,43538
828,9,2,89730
828,5,5,188595
828,2,3,55245
829,8,3,130614
829,5,1,37719
829,2,3,55245
829,10,4,193552
830,4,1,29756
830,9,2,89730
830,6,2,40946
831,2,5,92075
832,5,3,113157
832,9,2,89730
832,10,5,241940
832,4,4,119024
833,6,1,20473
833,7,1,29181
833,1,2,95940
833,4,1,29756
834,8,4,174152
835,6,5,102365
836,2,1,18415
837,4,5,148780
837,6,3,61419
837,5,4,150876
838,9,5,224325
839,8,1,43538
840,10,3,145164
841,3,2,77546
841,2,1,18415
841,8,3,130614
842,3,3,116319
842,10,4,193552
842,6,4,81892
843,5,5,188595
843,10,3,145164
843,1,2,95940
844,2,5,92075
844,7,2,58362
844,3,2,77546
845,10,3,145164
846,10,2,96776
846,8,2,87076
846,2,3,55245
846,5,4,150876
847,6,1,20473
847,2,3,55245
847,9,3,134595
847,2,1,18415
848,10,4,193552
849,5,2,75438
849,6,4,81892
850,7,1,29181
850,4,3,89268
850,6,1,20473
851,2,2,36830
851,7,4,116724
851,10,4,193552
851,3,5,193865
852,6,4,81892
853,10,2,96776
854,7,1,29181
855,1,2,95940
855,4,1,29756
856,8,2,87076
856,3,3,116319
857,2,1,18415
857,5,2,75438
857,3,1,38773
857,8,3,130614
858,10,1,48388
859,8,5,217690
860,6,3,61419
860,5,2,75438
861,3,2,77546
862,2,3,55245
862,1,3,143910
862,7,2,58362
863,7,4,116724
863,1,5,239850
863,1,1,47970
863,4,5,148780
864,3,3,116319
865,10,5,241940
866,6,3,61419
866,3,2,77546
866,10,1,48388
867,8,3,130614
867,1,2,95940
867,2,2,36830
868,6,1,20473
869,5,5,188595
870,10,5,241940
871,8,1,43538
871,7,5,145905
871,7,3,87543
872,1,2,95940
872,1,2,95940
873,5,3,113157
874,8,2,87076
875,1,2,95940
875,3,2,77546
876,8,3,130614
877,5,5,188595
877,7,2,58362
878,8,1,43538
878,8,2,87076
878,2,3,55245
879,8,2,87076
879,5,3,113157
879,6,1,20473
880,10,5,241940
881,4,1,29756
881,5,5,188595
882,1,5,239850
882,9,1,44865
882,5,3,113157
883,8,2,87076
883,8,3,130614
883,10,5,241940
884,5,2,75438
885,2,2,36830
885,10,2,96776
885,5,2,75438
886,3,3,116319
886,9,1,44865
886,7,3,87543
887,10,4,193552
887,9,1,44865
888,5,3,113157
888,9,4,179460
888,3,5,193865
889,5,4,150876
889,2,3,55245
889,6,3,61419
890,2,5,92075
891,2,5,92075
891,7,3,87543
891,1,5,239850
892,3,5,193865
893,9,5,224325
893,7,2,58362
893,10,5,241940
894,9,5,224325
894,6,4,81892
894,7,1,29181
894,9,2,89730
895,7,5,145905
895,2,5,92075
895,6,2,40946
896,6,3,61419
896,8,2,87076
897,5,5,188595
897,10,5,241940
897,4,5,148780
898,7,3,87543
898,3,3,116319
898,1,4,191880
898,5,3,113157
899,9,3,134595
899,8,1,43538
899,4,2,59512
899,3,5,193865
900,5,4,150876
900,9,1,44865
901,10,1,48388
901,3,4,155092
902,1,3,143910
903,2,3,55245
903,10,5,241940
903,5,3,113157
904,5,3,113157
905,3,2,77546
905,4,1,29756
905,5,5,188595
905,6,2,40946
906,1,1,47970
906,2,2,36830
906,2,3,55245
906,10,1,48388
907,2,3,55245
907,1,1,47970
907,3,5,193865
907,9,2,89730
908,1,1,47970
908,2,2,36830
909,3,3,116319
909,3,5,193865
909,2,1,18415
910,4,3,89268
910,1,2,95940
911,4,1,29756
911,8,5,217690
912,7,4,116724
912,6,5,102365
912,6,5,102365
913,5,5,188595
913,8,3,130614
913,10,3,145164
914,1,4,191880
914,8,3,130614
914,10,1,48388
915,2,3,55245
916,3,1,38773
917,8,5,217690
917,3,2,77546
917,2,4,73660
918,7,2,58362
918,3,2,77546
918,9,1,44865
919,9,5,224325
920,6,5,102365
921,2,5,92075
921,6,5,102365
922,10,1,48388
922,3,2,77546
923,8,4,174152
923,4,4,119024
923,2,1,18415
923,5,2,75438
924,5,5,188595
924,10,2,96776
924,2,1,18415
924,6,2,40946
925,5,2,75438
925,2,3,55245
925,6,3,61419
926,7,5,145905
926,1,4,191880
926,6,1,20473
927,8,3,130614
927,2,3,55245
927,10,2,96776
928,6,1,20473
929,6,4,81892
929,6,1,20473
929,1,2,95940
929,7,4,116724
930,1,3,143910
930,5,5,188595
931,3,2,77546
931,4,2,59512
931,5,1,37719
932,7,2,58362
932,8,3,130614
932,10,4,193552
933,2,4,73660
934,6,4,81892
934,10,2,96776
934,2,1,18415
935,3,4,155092
935,10,4,193552
935,3,1,38773
936,4,2,59512
936,10,5,241940
937,5,4,150876
937,2,4,73660
937,3,4,155092
938,2,2,36830
938,7,4,116724
938,6,2,40946
938,1,2,95940
939,8,2,87076
940,2,3,55245
940,5,4,150876
940,6,3,61419
940,3,1,38773
941,2,4,73660
942,2,1,18415
942,10,2,96776
942,3,4,155092
943,2,4,73660
943,4,2,59512
943,2,5,92075
944,2,1,18415
944,8,2,87076
945,5,4,150876
946,10,1,48388
946,5,5,188595
946,10,1,48388
947,8,2,87076
948,3,4,155092
948,6,5,102365
948,6,1,20473
948,3,5,193865
949,2,4,73660
949,2,5,92075
949,2,5,92075
950,2,1,18415
950,2,2,36830
951,9,1,44865
951,1,2,95940
951,7,3,87543
951,8,1,43538
952,9,5,224325
952,8,1,43538
953,10,1,48388
953,9,3,134595
953,1,4,191880
953,7,5,145905
954,10,5,241940
955,8,5,217690
956,3,4,155092
957,4,5,148780
957,5,2,75438
957,4,2,59512
958,7,5,145905
958,2,1,18415
958,9,3,134595
959,4,3,89268
959,5,4,150876
959,1,3,143910
959,1,1,47970
960,4,2,59512
960,10,4,193552
960,7,5,145905
960,6,5,102365
961,2,3,55245
961,7,4,116724
962,10,3,145164
962,2,5,92075
962,8,4,174152
963,8,3,130614
963,7,2,58362
963,4,4,119024
964,8,3,130614
964,5,2,75438
965,7,3,87543
965,6,2,40946
965,3,5,193865
966,3,1,38773
967,1,1,47970
967,6,5,102365
968,2,3,55245
968,5,3,113157
969,1,5,239850
969,7,2,58362
970,3,2,77546
970,1,4,191880
970,6,3,61419
970,8,1,43538
971,4,5,148780
971,2,4,73660
972,7,1,29181
972,6,3,61419
973,6,2,40946
973,2,4,73660
974,4,1,29756
975,10,5,241940
975,1,4,191880
976,2,5,92075
976,7,5,145905
977,4,4,119024
977,10,1,48388
977,8,4,174152
977,10,2,96776
978,6,1,20473
978,6,1,20473
979,2,4,73660
980,3,3,116319
981,5,4,150876
982,8,3,130614
982,9,2,89730
982,4,3,89268
983,4,4,119024
983,1,1,47970
984,5,4,150876
985,4,4,119024
985,8,3,130614
985,8,4,174152
986,9,2,89730
987,9,1,44865
987,5,3,113157
988,4,1,29756
988,5,4,150876
988,8,1,43538
988,4,2,59512
989,7,1,29181
989,1,4,191880
989,7,2,58362
990,6,4,81892
990,10,1,48388
990,4,5,148780
990,9,3,134595
991,6,1,20473
991,7,1,29181
991,7,2,58362
992,5,1,37719
993,4,2,59512
993,7,1,29181
994,8,1,43538
994,8,4,174152
994,2,2,36830
995,5,5,188595
995,2,4,73660
995,10,2,96776
995,5,4,150876
996,6,2,40946
996,1,4,191880
997,6,2,40946
998,10,5,241940
998,5,4,150876
999,8,1,43538
1000,9,4,179460
1000,6,4,81892
1000,5,3,113157
1000,5,5,188595
1001,9,5,224325
1001,6,4,81892
1001,8,3,130614
1002,1,2,95940
1003,4,4,119024
1003,1,2,95940
1003,1,1,47970
1003,2,5,92075
1004,7,4,116724
1004,1,4,191880
1004,5,1,37719
1005,9,2,89730
1006,2,5,92075
1007,7,4,116724
1007,2,3,55245
1008,4,1,29756
1008,6,2,40946
1009,5,1,37719
1009,9,3,134595
1009,2,3,55245
1009,8,4,174152
1010,2,3,55245
1010,7,3,87543
1010,4,2,59512
1010,1,5,239850
1011,6,1,20473
1011,4,2,59512
1011,1,5,239850
1011,6,4,81892
1012,10,1,48388
1012,3,4,155092
1013,3,4,155092
1013,3,5,193865
1013,8,5,217690
1013,9,5,224325
1014,2,4,73660
1014,6,4,81892
1014,7,2,58362
1015,9,3,134595
1015,9,4,179460
1015,3,1,38773
1016,6,4,81892
1016,3,4,155092
1016,7,2,58362
1017,5,2,75438
1017,10,1,48388
1018,3,1,38773
1019,5,4,150876
1019,6,1,20473
1019,9,4,179460
1020,10,4,193552
1020,3,2,77546
1020,3,4,155092
1020,6,3,61419
1021,7,4,116724
1021,5,5,188595
1022,9,4,179460
1023,2,2,36830
1023,9,5,224325
1024,4,3,89268
1024,2,1,18415
1024,1,2,95940
1024,5,5,188595
1025,4,1,29756
1026,6,5,102365
1027,1,1,47970
1027,10,1,48388
1028,4,3,89268
1028,9,2,89730
1028,8,2,87076
1029,5,3,113157
1029,7,1,29181
1029,9,4,179460
1029,10,5,241940
1030,9,5,224325
1031,10,1,48388
1032,4,3,89268
1032,3,3,116319
1033,6,4,81892
1033,10,2,96776
1034,8,2,87076
1034,7,1,29181
1035,2,1,18415
1035,2,1,18415
1035,9,3,134595
1036,2,5,92075
1036,7,1,29181
1036,3,1,38773
1036,9,3,134595
1037,2,3,55245
1037,3,2,77546
1038,7,1,29181
1038,4,4,119024
1038,8,2,87076
1039,7,5,145905
1039,7,3,87543
1039,9,3,134595
1039,5,3,113157
1040,6,4,81892
1040,4,5,148780
1040,1,1,47970
1040,10,4,193552
1041,10,4,193552
1041,9,3,134595
1041,1,3,143910
1042,9,2,89730
1042,4,5,148780
1042,10,2,96776
1043,2,5,92075
1043,6,4,81892
1043,6,5,102365
1044,1,5,239850
1045,9,5,224325
1045,8,4,174152
1045,2,4,73660
1045,8,2,87076
1046,7,2,58362
1046,9,1,44865
1046,8,3,130614
1046,8,3,130614
1047,2,2,36830
1048,7,3,87543
1048,8,1,43538
1048,5,2,75438
1049,8,2,87076
1049,6,1,20473
1050,9,4,179460
1050,9,3,134595
1050,6,2,40946
1050,10,2,96776
1051,6,4,81892
1052,5,2,75438
1052,6,3,61419
1052,7,4,116724
1053,5,3,113157
1053,4,4,119024
1053,3,1,38773
1053,5,4,150876
1054,10,4,193552
1055,8,4,174152
1056,6,1,20473
1057,2,2,36830
1057,2,1,18415
1057,4,5,148780
1058,9,5,224325
1058,2,3,55245
1058,8,5,217690
1058,5,4,150876
1059,3,4,155092
1059,3,1,38773
1060,4,2,59512
1061,8,2,87076
1062,10,1,48388
1063,10,2,96776
1063,7,2,58362
1063,6,4,81892
1064,1,4,191880
1064,6,2,40946
1064,7,2,58362
1065,6,1,20473
1065,8,1,43538
1065,2,4,73660
1065,4,4,119024
1066,10,1,48388
1066,8,3,130614
1067,3,5,193865
1067,9,4,179460
1067,6,4,81892
1068,5,1,37719
1068,9,5,224325
1068,6,5,102365
1068,7,4,116724
1069,1,3,143910
1070,7,2,58362
1071,6,5,102365
1071,10,5,241940
1072,5,4,150876
1073,2,4,73660
1073,1,2,95940
1073,1,2,95940
1073,2,3,55245
1074,3,2,77546
1075,2,5,92075
1075,10,2,96776
1075,3,2,77546
1075,9,4,179460
1076,8,4,174152
1076,1,5,239850
1076,1,1,47970
1077,2,4,73660
1077,8,4,174152
1078,10,3,145164
1078,9,2,89730
1078,10,1,48388
1078,5,3,113157
1079,5,1,37719
1079,5,5,188595
1080,7,3,87543
1080,2,3,55245
1080,1,2,95940
1081,2,5,92075
1081,8,1,43538
1081,5,5,188595
1081,4,1,29756
1082,5,5,188595
1082,1,5,239850
1082,1,3,143910
1082,9,4,179460
1083,3,4,155092
1084,6,2,40946
1085,5,2,75438
1085,5,5,188595
1086,9,1,44865
1086,9,5,224325
1086,3,1,38773
1087,10,2,96776
1087,6,2,40946
1088,1,5,239850
1088,8,3,130614
1089,5,5,188595
1089,6,4,81892
1089,9,4,179460
1090,6,1,20473
1091,2,5,92075
1091,8,3,130614
1091,9,1,44865
1092,7,2,58362
1092,6,1,20473
1092,5,1,37719
1093,5,2,75438
1093,8,4,174152
1093,3,1,38773
1094,6,4,81892
1095,7,5,145905
1095,4,2,59512
1096,8,5,217690
1096,10,3,145164
1096,8,3,130614
1096,8,4,174152
1097,8,3,130614
1098,1,3,143910
1099,4,2,59512
1099,5,5,188595
1100,7,1,29181
1100,9,1,44865
1101,9,1,44865
1101,4,1,29756
1101,6,3,61419
1102,7,1,29181
1103,3,1,38773
1103,8,3,130614
1104,6,4,81892
1104,4,2,59512
1105,5,4,150876
1106,1,3,143910
1106,7,5,145905
1106,5,2,75438
1106,5,1,37719
1107,3,4,155092
1107,9,4,179460
1108,1,4,191880
1109,2,2,36830
1110,1,1,47970
1110,8,2,87076
1111,7,4,116724
1111,1,2,95940
1111,5,1,37719
1111,7,3,87543
1112,4,4,119024
1112,3,3,116319
1113,5,5,188595
1114,2,5,92075
1115,1,4,191880
1115,9,3,134595
1115,1,4,191880
1116,4,2,59512
1116,10,1,48388
1117,3,1,38773
1117,8,3,130614
1118,8,1,43538
1118,8,2,87076
1119,7,3,87543
1120,7,2,58362
1120,7,4,116724
1120,1,2,95940
1120,9,4,179460
1121,9,3,134595
1121,8,1,43538
1121,5,2,75438
1122,7,3,87543
1122,8,5,217690
1122,3,4,155092
1123,4,1,29756
1124,5,4,150876
1124,2,4,73660
1124,6,3,61419
1125,8,1,43538
1125,4,3,89268
1125,3,2,77546
1125,9,2,89730
1126,1,2,95940
1126,10,5,241940
1126,7,5,145905
1126,6,3,61419
1127,8,2,87076
1127,5,1,37719
1127,5,1,37719
1128,8,1,43538
1128,7,2,58362
1129,1,4,191880
1129,5,5,188595
1129,6,2,40946
1129,8,5,217690
1130,2,5,92075
1131,10,5,241940
1131,2,1,18415
1131,10,2,96776
1132,8,4,174152
1132,1,3,143910
1133,10,5,241940
1133,10,1,48388
1134,3,3,116319
1134,8,3,130614
1134,4,2,59512
1135,10,3,145164
1135,7,4,116724
1135,1,2,95940
1135,4,5,148780
1136,4,2,59512
1136,9,5,224325
1137,6,2,40946
1137,10,5,241940
1137,6,3,61419
1137,8,5,217690
1138,10,3,145164
1138,4,1,29756
1138,5,3,113157
1139,10,5,241940
1140,9,3,134595
1140,1,3,143910
1140,3,2,77546
1140,8,4,174152
1141,6,5,102365
1141,9,2,89730
1141,9,4,179460
1141,3,3,116319
1142,8,2,87076
1142,1,4,191880
1143,9,1,44865
1143,7,1,29181
1143,5,1,37719
1144,1,2,95940
1145,3,5,193865
1146,4,1,29756
1146,5,2,75438
1147,1,3,143910
1147,8,5,217690
1148,6,2,40946
1148,2,1,18415
1148,5,1,37719
1149,8,4,174152
1149,6,5,102365
1150,7,5,145905
1150,7,4,116724
1151,5,5,188595
1152,3,5,193865
1153,9,5,224325
1153,6,2,40946
1153,4,5,148780
1153,9,3,134595
1154,1,2,95940
1155,5,5,188595
1155,4,5,148780
1155,3,3,116319
1155,9,5,224325
1156,1,4,191880
1156,9,1,44865
1156,1,2,95940
1156,2,2,36830
1157,5,1,37719
1157,1,3,143910
1157,5,3,113157
1157,9,1,44865
1158,8,5,217690
1158,2,2,36830
1158,8,4,174152
1158,8,1,43538
1159,8,3,130614
1160,5,2,75438
1160,1,1,47970
1161,2,2,36830
1161,1,3,143910
1161,7,2,58362
1162,10,3,145164
1162,8,2,87076
1162,8,5,217690
1162,1,4,191880
1163,2,3,55245
1163,10,5,241940
1164,10,5,241940
1165,8,5,217690
1165,2,2,36830
1166,2,2,36830
1166,3,4,155092
1166,10,1,48388
1167,4,2,59512
1167,8,2,87076
1167,9,2,89730
1167,1,2,95940
1168,9,4,179460
1169,4,5,148780
1169,10,4,193552
1169,9,2,89730
1170,10,3,145164
1171,7,2,58362
1171,9,2,89730
1171,6,5,102365
1171,6,1,20473
1172,6,5,102365
1173,9,3,134595
1173,6,3,61419
1174,8,2,87076
1175,1,3,143910
1175,5,4,150876
1175,6,5,102365
1176,2,1,18415
1176,8,5,217690
1176,5,5,188595
1177,8,5,217690
1177,2,2,36830
1177,4,3,89268
1178,6,1,20473
1179,2,1,18415
1179,4,1,29756
1179,8,2,87076
1180,10,4,193552
1180,4,4,119024
1180,5,4,150876
1180,5,4,150876
1181,5,2,75438
1182,6,4,81892
1182,4,2,59512
1182,10,1,48388
1183,8,2,87076
1183,4,5,148780
1183,7,5,145905
1183,9,4,179460
1184,4,4,119024
1185,2,3,55245
1186,2,5,92075
1186,1,2,95940
1186,4,2,59512
1186,10,5,241940
1187,5,2,75438
1187,2,1,18415
1188,2,1,18415
1188,1,1,47970
1189,1,1,47970
1189,3,4,155092
1189,4,1,29756
1190,6,1,20473
1190,1,4,191880
1190,3,2,77546
1190,4,5,148780
1191,9,3,134595
1191,4,2,59512
1191,5,1,37719
1191,5,2,75438
1192,5,5,188595
1193,7,3,87543
1193,2,3,55245
1193,10,4,193552
1194,1,4,191880
1194,2,3,55245
1194,2,4,73660
1195,8,3,130614
1195,7,2,58362
1196,9,2,89730
1197,8,4,174152
1197,5,3,113157
1197,6,5,102365
1197,5,3,113157
1198,6,3,61419
1199,3,2,77546
1200,8,2,87076
1201,7,4,116724
1201,9,4,179460
1201,7,4,116724
1202,6,1,20473
1202,10,3,145164
1202,3,2,77546
1203,6,4,81892
1203,2,3,55245
1203,10,3,145164
1203,3,4,155092
1204,5,1,37719
1204,4,1,29756
1204,6,3,61419
1204,4,5,148780
1205,1,3,143910
1205,5,5,188595
1206,4,4,119024
1206,9,1,44865
1207,1,5,239850
1207,10,4,193552
1208,4,3,89268
1208,7,3,87543
1208,9,2,89730
1209,8,3,130614
1209,7,3,87543
1209,10,1,48388
1210,6,5,102365
1210,4,5,148780
1210,1,1,47970
1210,8,1,43538
1211,4,1,29756
1211,8,4,174152
1211,5,2,75438
1212,9,4,179460
1212,3,4,155092
1212,1,5,239850
1213,4,1,29756
1213,3,2,77546
1214,6,4,81892
1215,3,3,116319
1215,3,2,77546
1215,5,2,75438
1215,2,1,18415
1216,6,5,102365
1217,5,3,113157
1217,3,2,77546
1217,10,2,96776
1218,3,3,116319
1218,2,1,18415
1219,2,2,36830
1219,1,4,191880
1220,4,5,148780
1220,8,3,130614
1220,4,2,59512
1220,3,3,116319
1221,2,4,73660
1221,1,3,143910
1221,2,2,36830
1221,1,1,47970
1222,4,5,148780
1222,1,4,191880
